movie_title;title_year;country;language;duration;director_name;budget;gross
Ultraviolet;2006.0;USA;English;94.0;Kurt Wimmer;30000000.0;18500966.0
Assault on Precinct 13;2005.0;USA;English;109.0;Jean-François Richet;20000000.0;19976073.0
The Replacement Killers;1998.0;USA;English;96.0;Antoine Fuqua;30000000.0;18967571.0
Fled;1996.0;USA;English;105.0;Kevin Hooks;25000000.0;17100000.0
Eight Legged Freaks;2002.0;USA;English;99.0;Ellory Elkayem;30000000.0;17266505.0
Love & Other Drugs;2010.0;USA;English;112.0;Edward Zwick;30000000.0;32357532.0
88 Minutes;2007.0;USA;English;108.0;Jon Avnet;30000000.0;16930884.0
North Country;2005.0;USA;English;126.0;Niki Caro;35000000.0;18324242.0
The Whole Ten Yards;2004.0;USA;English;98.0;Howard Deutch;40000000.0;16323969.0
Splice;2009.0;Canada;English;104.0;Vincenzo Natali;26000000.0;16999046.0
Howard the Duck;1986.0;USA;English;110.0;Willard Huyck;35000000.0;16295774.0
Pride and Glory;2008.0;USA;English;130.0;Gavin O'Connor;30000000.0;15709385.0
The Cave;2005.0;USA;English;93.0;Bruce Hunt;30000000.0;14888028.0
Alex & Emma;2003.0;USA;English;96.0;Rob Reiner;30000000.0;14208384.0
Wicker Park;2004.0;USA;English;114.0;Paul McGuigan;30000000.0;12831121.0
Fright Night;2011.0;USA;English;106.0;Craig Gillespie;30000000.0;18298649.0
The New World;2005.0;USA;English;150.0;Terrence Malick;30000000.0;12712093.0
Wing Commander;1999.0;USA;English;100.0;Chris Roberts;30000000.0;11576087.0
In Dreams;1999.0;USA;English;100.0;Neil Jordan;30000000.0;11900000.0
Dragonball: Evolution;2009.0;USA;English;100.0;James Wong;45000000.0;9353573.0
The Last Stand;2013.0;USA;English;107.0;Jee-woon Kim;45000000.0;12026670.0
Godsend;2004.0;USA;English;102.0;Nick Hamm;25000000.0;14334645.0
Chasing Liberty;2004.0;USA;English;101.0;Andy Cadiff;23000000.0;12189514.0
Hoodwinked Too! Hood vs. Evil;2011.0;USA;English;86.0;Mike Disa;30000000.0;10134754.0
An Unfinished Life;2005.0;USA;English;108.0;Lasse Hallström;30000000.0;8535575.0
The Imaginarium of Doctor Parnassus;2009.0;UK;English;123.0;Terry Gilliam;40000000.0;7689458.0
Barney's Version;2010.0;Canada;English;134.0;Richard J. Lewis;;7501404.0
Trapped;;Iceland;Icelandic;511.0;;;
Runner Runner;2013.0;USA;English;88.0;Brad Furman;30000000.0;19316646.0
Antitrust;2001.0;USA;English;109.0;Peter Howitt;30000000.0;10965209.0
Glory;1989.0;USA;English;122.0;Edward Zwick;18000000.0;26830000.0
Once Upon a Time in America;1984.0;Italy;English;251.0;Sergio Leone;30000000.0;5300000.0
Dead Man Down;2013.0;USA;English;118.0;Niels Arden Oplev;30000000.0;10880926.0
The Merchant of Venice;2004.0;USA;English;131.0;Michael Radford;18000000.0;3752725.0
The Good Thief;2002.0;France;English;109.0;Neil Jordan;25000000.0;3517797.0
Supercross;2005.0;USA;English;80.0;Steve Boyum;;3101301.0
Miss Potter;2006.0;UK;English;88.0;Chris Noonan;30000000.0;2975649.0
The Promise;2005.0;China;Mandarin;103.0;Kaige Chen;60000000.0;668171.0
DOA: Dead or Alive;2006.0;USA;English;87.0;Corey Yuen;21000000.0;480314.0
The Assassination of Jesse James by the Coward Robert Ford;2007.0;USA;English;160.0;Andrew Dominik;30000000.0;3904982.0
1911;2011.0;China;Mandarin;121.0;Li Zhang;18000000.0;127437.0
Little Nicholas;2009.0;France;French;91.0;Laurent Tirard;;
Wild Card;2015.0;USA;English;92.0;Simon West;30000000.0;
Machine Gun Preacher;2011.0;USA;English;129.0;Marc Forster;30000000.0;537580.0
Animals United;2010.0;Germany;German;93.0;Reinhard Klooss;;
The Color of Freedom;2007.0;Germany;English;118.0;Bille August;30000000.0;
United Passions;2014.0;France;English;110.0;Frédéric Auburtin;24000000.0;
Grace of Monaco;2014.0;Switzerland;English;103.0;Olivier Dahan;30000000.0;
A Warrior's Tail;2015.0;Russia;Russian;85.0;Maksim Fadeev;30000000.0;
Ripley's Game;2002.0;Italy;English;110.0;Liliana Cavani;30000000.0;
Sausage Party;2016.0;USA;English;89.0;Greg Tiernan;19000000.0;
Pitch Perfect 2;2015.0;USA;English;115.0;Elizabeth Banks;29000000.0;183436380.0
Walk the Line;2005.0;USA;English;153.0;James Mangold;28000000.0;119518352.0
12 Monkeys;;USA;English;42.0;;;
Keeping the Faith;2000.0;USA;English;128.0;Edward Norton;30000000.0;37036404.0
The Borrowers;1997.0;UK;English;89.0;Peter Hewitt;29000000.0;22359293.0
Frost/Nixon;2008.0;USA;English;122.0;Ron Howard;35000000.0;18593156.0
Confessions of a Dangerous Mind;2002.0;USA;English;113.0;George Clooney;29000000.0;
Serving Sara;2002.0;Germany;English;99.0;Reginald Hudlin;29000000.0;16930185.0
The Boss;2016.0;USA;English;99.0;Ben Falcone;29000000.0;63034755.0
Cry Freedom;1987.0;UK;English;147.0;Richard Attenborough;29000000.0;5899797.0
Mumford;1999.0;USA;English;112.0;Lawrence Kasdan;28000000.0;4554569.0
Seed of Chucky;2004.0;Romania;English;88.0;Don Mancini;12000000.0;17016190.0
The Jacket;2005.0;USA;English;94.0;John Maybury;29000000.0;6301131.0
Aladdin;1992.0;USA;English;90.0;Ron Clements;28000000.0;217350219.0
Straight Outta Compton;2015.0;USA;English;167.0;F. Gary Gray;28000000.0;161029270.0
Indiana Jones and the Temple of Doom;1984.0;USA;English;118.0;Steven Spielberg;28000000.0;179870271.0
The Rugrats Movie;1998.0;USA;English;83.0;Igor Kovalyov;24000000.0;100491683.0
Along Came a Spider;2001.0;USA;English;104.0;Lee Tamahori;60000000.0;74058698.0
Florence Foster Jenkins;2016.0;UK;English;110.0;Stephen Frears;29000000.0;
Once Upon a Time in Mexico;2003.0;USA;English;102.0;Robert Rodriguez;29000000.0;55845943.0
Die Hard;1988.0;USA;English;131.0;John McTiernan;28000000.0;81350242.0
Role Models;2008.0;Germany;English;101.0;David Wain;28000000.0;67266300.0
The Big Short;2015.0;USA;English;130.0;Adam McKay;28000000.0;70235322.0
Taking Woodstock;2009.0;USA;English;120.0;Ang Lee;30000000.0;7443007.0
Miracle;2004.0;USA;English;135.0;Gavin O'Connor;28000000.0;64371181.0
Dawn of the Dead;2004.0;USA;English;110.0;Zack Snyder;26000000.0;58885635.0
The Wedding Planner;2001.0;Germany;English;103.0;Adam Shankman;35000000.0;60400856.0
Harlock: Space Pirate;2013.0;Japan;Japanese;115.0;Shinji Aramaki;30000000.0;
The Royal Tenenbaums;2001.0;USA;English;110.0;Wes Anderson;21000000.0;52353636.0
Identity;2003.0;USA;English;91.0;James Mangold;30000000.0;51475962.0
Last Vegas;2013.0;USA;English;105.0;Jon Turteltaub;28000000.0;63910583.0
For Your Eyes Only;1981.0;UK;English;127.0;John Glen;28000000.0;62300000.0
Serendipity;2001.0;USA;English;82.0;Peter Chelsom;28000000.0;49968653.0
Timecop;1994.0;Canada;English;99.0;Peter Hyams;27000000.0;44450000.0
Zoolander;2001.0;Germany;English;90.0;Ben Stiller;28000000.0;45162741.0
Safe Haven;2013.0;USA;English;115.0;Lasse Hallström;28000000.0;71346930.0
Hocus Pocus;1993.0;USA;English;96.0;Kenny Ortega;28000000.0;39514713.0
No Reservations;2007.0;USA;English;104.0;Scott Hicks;28000000.0;43097652.0
Kick-Ass;2010.0;UK;English;117.0;Matthew Vaughn;30000000.0;48043505.0
30 Minutes or Less;2011.0;Germany;English;83.0;Ruben Fleischer;28000000.0;37053924.0
Dracula 2000;2000.0;USA;English;99.0;Patrick Lussier;28000000.0;33000377.0
Alexander and the Terrible, Horrible, No Good, Very Bad Day;2014.0;USA;English;81.0;Miguel Arteta;28000000.0;66950483.0
Pride & Prejudice;2005.0;France;English;135.0;Joe Wright;28000000.0;38372662.0
Blade Runner;1982.0;USA;English;117.0;Ridley Scott;28000000.0;27000000.0
Rob Roy;1995.0;USA;English;139.0;Michael Caton-Jones;28000000.0;31600000.0
3 Days to Kill;2014.0;USA;English;123.0;McG;28000000.0;30688364.0
We Own the Night;2007.0;USA;English;117.0;James Gray;21000000.0;28563179.0
Lost Souls;2000.0;USA;English;97.0;Janusz Kaminski;28000000.0;16779636.0
Winged Migration;2001.0;France;English;81.0;Jacques Perrin;160000000.0;10762178.0
Just My Luck;2006.0;USA;English;103.0;Donald Petrie;28000000.0;17324744.0
Mystery, Alaska;1999.0;Canada;English;119.0;Jay Roach;28000000.0;8888143.0
The Spy Next Door;2010.0;USA;English;94.0;Brian Levant;28000000.0;24268828.0
A Simple Wish;1997.0;USA;English;89.0;Michael Ritchie;28000000.0;8119205.0
Ghosts of Mars;2001.0;USA;English;98.0;John Carpenter;28000000.0;8434601.0
Our Brand Is Crisis;2015.0;USA;English;107.0;David Gordon Green;28000000.0;6998324.0
Pride and Prejudice and Zombies;2016.0;USA;English;108.0;Burr Steers;28000000.0;10907291.0
Kundun;1997.0;USA;English;134.0;Martin Scorsese;28000000.0;5532301.0
How to Lose Friends & Alienate People;2008.0;UK;English;110.0;Robert B. Weide;27000000.0;2775593.0
Kick-Ass 2;2013.0;USA;English;103.0;Jeff Wadlow;28000000.0;28751715.0
Captain Alatriste: The Spanish Musketeer;2006.0;Spain;Spanish;145.0;Agustín Díaz Yanes;24000000.0;
Brick Mansions;2014.0;France;English;100.0;Camille Delamarre;28000000.0;20285518.0
Octopussy;1983.0;UK;English;131.0;John Glen;27500000.0;67900000.0
Knocked Up;2007.0;USA;English;133.0;Judd Apatow;30000000.0;148734225.0
My Sister's Keeper;2009.0;USA;English;109.0;Nick Cassavetes;30000000.0;49185998.0
Welcome Home, Roscoe Jenkins;2008.0;USA;English;114.0;Malcolm D. Lee;35000000.0;42168445.0
A Passage to India;1984.0;UK;English;164.0;David Lean;16000000.0;26400000.0
Notes on a Scandal;2006.0;UK;English;92.0;Richard Eyre;15000000.0;17508670.0
Rendition;2007.0;USA;English;122.0;Gavin Hood;27500000.0;9664316.0
Limitless;;USA;English;42.0;;;
Star Trek VI: The Undiscovered Country;1991.0;USA;English;110.0;Nicholas Meyer;30000000.0;74888996.0
Divine Secrets of the Ya-Ya Sisterhood;2002.0;USA;English;116.0;Callie Khouri;27000000.0;69586544.0
The Jungle Book;2016.0;UK;English;106.0;Jon Favreau;175000000.0;362645141.0
Kiss the Girls;1997.0;USA;English;115.0;Gary Fleder;27000000.0;60491560.0
The Blues Brothers;1980.0;USA;English;148.0;John Landis;27000000.0;54200000.0
The Sisterhood of the Traveling Pants 2;2008.0;USA;English;119.0;Sanaa Hamri;;44087387.0
Joyful Noise;2012.0;USA;English;118.0;Todd Graff;25000000.0;30920167.0
About a Boy;2002.0;UK;English;101.0;Chris Weitz;30000000.0;40566655.0
Lake Placid;1999.0;USA;English;82.0;Steve Miner;27000000.0;31768374.0
Lucky Number Slevin;2006.0;Germany;English;110.0;Paul McGuigan;27000000.0;22494487.0
The Right Stuff;1983.0;USA;English;193.0;Philip Kaufman;27000000.0;21500000.0
Anonymous;2011.0;UK;English;130.0;Roland Emmerich;30000000.0;4463292.0
The NeverEnding Story;1984.0;West Germany;English;94.0;Wolfgang Petersen;27000000.0;
Dark City;1998.0;Australia;English;111.0;Alex Proyas;27000000.0;14337579.0
The Duchess;2008.0;UK;English;110.0;Saul Dibb;13500000.0;13823741.0
The Honeymooners;;USA;English;30.0;;;
Return to Oz;1985.0;UK;English;109.0;Walter Murch;25000000.0;
The Newton Boys;1998.0;USA;English;123.0;Richard Linklater;27000000.0;10297897.0
Case 39;2009.0;USA;English;109.0;Christian Alvart;27000000.0;13248477.0
Suspect Zero;2004.0;USA;English;99.0;E. Elias Merhige;27000000.0;8712564.0
Martian Child;2007.0;USA;English;106.0;Menno Meyjes;27000000.0;7486906.0
Spy Kids: All the Time in the World in 4D;2011.0;USA;English;89.0;Robert Rodriguez;27000000.0;38536376.0
Money Monster;2016.0;USA;English;98.0;Jodie Foster;27000000.0;41008532.0
Formula 51;2001.0;UK;English;93.0;Ronny Yu;28000000.0;5204007.0
Flawless;1999.0;USA;English;112.0;Joel Schumacher;15000000.0;4485485.0
Mindhunters;2004.0;USA;English;101.0;Renny Harlin;27000000.0;4476235.0
What Just Happened;2008.0;USA;English;104.0;Barry Levinson;25000000.0;1089365.0
The Statement;2003.0;Canada;English;120.0;Norman Jewison;23000000.0;763044.0
The Magic Flute;2006.0;France;English;135.0;Kenneth Branagh;27000000.0;
Paul Blart: Mall Cop;2009.0;USA;English;91.0;Steve Carr;26000000.0;20819129.0
Freaky Friday;2003.0;USA;English;97.0;Mark Waters;26000000.0;110222438.0
The 40-Year-Old Virgin;2005.0;USA;English;133.0;Judd Apatow;26000000.0;109243478.0
Shakespeare in Love;1998.0;USA;English;123.0;John Madden;25000000.0;100241322.0
A Walk Among the Tombstones;2014.0;USA;English;114.0;Scott Frank;28000000.0;25977365.0
Kindergarten Cop;1990.0;USA;English;111.0;Ivan Reitman;26000000.0;91457688.0
Pineapple Express;2008.0;USA;English;117.0;David Gordon Green;27000000.0;87341380.0
Ever After: A Cinderella Story;1998.0;USA;English;121.0;Andy Tennant;26000000.0;65703412.0
Open Range;2003.0;USA;English;139.0;Kevin Costner;22000000.0;58328680.0
Flatliners;1990.0;USA;English;115.0;Joel Schumacher;26000000.0;61490000.0
It's Always Sunny in Philadelphia;;USA;English;22.0;;;
A Bridge Too Far;1977.0;USA;English;175.0;Richard Attenborough;26000000.0;50800000.0
Red Eye;2005.0;USA;English;85.0;Wes Craven;26000000.0;57859105.0
Final Destination 2;2003.0;USA;English;90.0;David R. Ellis;26000000.0;46455802.0
O Brother, Where Art Thou?;2000.0;UK;English;107.0;Joel Coen;26000000.0;45506619.0
Legion;2010.0;USA;English;100.0;Scott Stewart;26000000.0;40168080.0
Pain & Gain;2013.0;USA;English;129.0;Michael Bay;26000000.0;49874933.0
In Good Company;2004.0;USA;English;109.0;Paul Weitz;26000000.0;45489752.0
Clockstoppers;2002.0;USA;English;94.0;Jonathan Frakes;26000000.0;36985501.0
Silverado;1985.0;USA;English;133.0;Lawrence Kasdan;26000000.0;33200000.0
Brothers;2009.0;USA;English;105.0;Jim Sheridan;26000000.0;28501651.0
Agent Cody Banks 2: Destination London;2004.0;USA;English;100.0;Kevin Allen;26000000.0;23222861.0
New Year's Eve;2011.0;USA;English;113.0;Garry Marshall;56000000.0;54540525.0
Original Sin;2001.0;France;English;118.0;Michael Cristofer;42000000.0;16252765.0
The Raven;2012.0;USA;English;110.0;James McTeigue;26000000.0;16005978.0
Welcome to Mooseport;2004.0;USA;English;110.0;Donald Petrie;26000000.0;14469428.0
Highlander: The Final Dimension;1994.0;Canada;English;99.0;Andrew Morahan;26000000.0;13829734.0
Blood and Wine;1996.0;USA;English;101.0;Bob Rafelson;22000000.0;1075288.0
Snow White: A Tale of Terror;1997.0;USA;English;100.0;Michael Cohn;26000000.0;
The Curse of the Jade Scorpion;2001.0;USA;English;103.0;Woody Allen;26000000.0;7496522.0
Accidental Love;2015.0;USA;English;100.0;David O. Russell;26000000.0;
Flipper;1996.0;USA;English;95.0;Alan Shapiro;25530000.0;20047715.0
Self/less;2015.0;USA;English;117.0;Tarsem Singh;26000000.0;12276810.0
The Constant Gardener;2005.0;UK;English;129.0;Fernando Meirelles;15000000.0;33565375.0
The Passion of the Christ;2004.0;USA;Aramaic;120.0;Mel Gibson;30000000.0;499263.0
Mrs. Doubtfire;1993.0;USA;English;125.0;Chris Columbus;25000000.0;219200000.0
Rain Man;1988.0;USA;English;133.0;Barry Levinson;25000000.0;172825435.0
Gran Torino;2008.0;USA;English;116.0;Clint Eastwood;33000000.0;148085755.0
W.;2008.0;USA;English;129.0;Oliver Stone;25100000.0;25517500.0
Taken;2008.0;France;English;93.0;Pierre Morel;25000000.0;145000989.0
The Best of Me;2014.0;USA;English;118.0;Michael Hoffman;26000000.0;26761283.0
The Bodyguard;1992.0;USA;English;129.0;Mick Jackson;25000000.0;121945720.0
Schindler's List;1993.0;USA;English;185.0;Steven Spielberg;22000000.0;96067179.0
The Help;2011.0;USA;English;146.0;Tate Taylor;25000000.0;169705587.0
The Fifth Estate;2013.0;USA;English;128.0;Bill Condon;28000000.0;3254172.0
Scooby-Doo 2: Monsters Unleashed;2004.0;USA;English;93.0;Raja Gosnell;80000000.0;84185387.0
Viy;2014.0;Russia;Russian;107.0;Oleg Stepchenko;26000000.0;
Freddy vs. Jason;2003.0;USA;English;97.0;Ronny Yu;30000000.0;82163317.0
The Face of an Angel;2014.0;UK;English;101.0;Michael Winterbottom;;
Jimmy Neutron: Boy Genius;2001.0;USA;English;82.0;John A. Davis;30000000.0;80920948.0
Cloverfield;2008.0;USA;English;85.0;Matt Reeves;25000000.0;80034302.0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze;1991.0;USA;English;88.0;Michael Pressman;25000000.0;78656813.0
The Untouchables;1987.0;USA;English;119.0;Brian De Palma;25000000.0;76270454.0
No Country for Old Men;2007.0;USA;English;122.0;Ethan Coen;25000000.0;74273505.0
Ride Along;2014.0;USA;English;99.0;Tim Story;25000000.0;134141530.0
Bridget Jones's Diary;2001.0;UK;English;97.0;Sharon Maguire;26000000.0;71500556.0
Chocolat;2000.0;UK;English;121.0;Lasse Hallström;25000000.0;71309760.0
Legally Blonde 2: Red, White & Blonde;2003.0;USA;English;95.0;Charles Herman-Wurmfeld;45000000.0;89808372.0
Parental Guidance;2012.0;USA;English;105.0;Andy Fickman;25000000.0;77264926.0
No Strings Attached;2011.0;USA;English;108.0;Ivan Reitman;25000000.0;70625986.0
Tombstone;1993.0;USA;English;134.0;George P. Cosmatos;25000000.0;56505065.0
Romeo Must Die;2000.0;USA;English;115.0;Andrzej Bartkowiak;25000000.0;55973336.0
The Omen;1976.0;UK;English;107.0;Richard Donner;2800000.0;
Final Destination 3;2006.0;Germany;English;86.0;James Wong;25000000.0;54098051.0
The Lucky One;2012.0;USA;English;101.0;Scott Hicks;25000000.0;60443237.0
Bridge to Terabithia;2007.0;USA;English;96.0;Gabor Csupo;17000000.0;82234139.0
Finding Neverland;2004.0;USA;English;101.0;Marc Forster;25000000.0;51676606.0
A Madea Christmas;2013.0;USA;English;100.0;Tyler Perry;25000000.0;52528330.0
The Grey;2011.0;USA;English;117.0;Joe Carnahan;25000000.0;51533608.0
Hide and Seek;2005.0;USA;English;101.0;John Polson;30000000.0;51097664.0
Anchorman: The Legend of Ron Burgundy;2004.0;USA;English;98.0;Adam McKay;26000000.0;84136909.0
Goodfellas;1990.0;USA;English;146.0;Martin Scorsese;25000000.0;46836394.0
Agent Cody Banks;2003.0;USA;English;102.0;Harald Zwart;26000000.0;47285499.0
Nanny McPhee;2005.0;USA;English;97.0;Kirk Jones;25000000.0;47124400.0
Scarface;1983.0;USA;English;142.0;Brian De Palma;25000000.0;44700000.0
Nothing to Lose;1997.0;USA;English;98.0;Steve Oedekerk;25000000.0;44455658.0
The Last Emperor;1987.0;China;English;219.0;Bernardo Bertolucci;23000000.0;43984230.0
Contraband;2012.0;USA;English;109.0;Baltasar Kormákur;25000000.0;66489425.0
Money Talks;1997.0;USA;English;97.0;Brett Ratner;25000000.0;41067398.0
There Will Be Blood;2007.0;USA;English;158.0;Paul Thomas Anderson;25000000.0;40218903.0
The Wild Thornberrys Movie;2002.0;USA;English;85.0;Cathy Malkasian;25000000.0;39880476.0
Rugrats Go Wild;2003.0;USA;English;80.0;John Eng;25000000.0;39399750.0
Undercover Brother;2002.0;USA;English;86.0;Malcolm D. Lee;25000000.0;38230435.0
The Sisterhood of the Traveling Pants;2005.0;USA;English;119.0;Ken Kwapis;25000000.0;39008741.0
Kiss of the Dragon;2001.0;France;English;98.0;Chris Nahon;25000000.0;36833473.0
The House Bunny;2008.0;USA;English;97.0;Fred Wolf;25000000.0;48237389.0
Beauty Shop;2005.0;USA;English;105.0;Bille Woodruff;;36310118.0
Million Dollar Arm;2014.0;USA;English;124.0;Craig Gillespie;25000000.0;36447959.0
The Giver;2014.0;South Africa;English;97.0;Phillip Noyce;25000000.0;45089048.0
What a Girl Wants;2003.0;USA;English;105.0;Dennie Gordon;20000000.0;35990505.0
Jeepers Creepers II;2003.0;USA;English;104.0;Victor Salva;17000000.0;35143332.0
Good Luck Chuck;2007.0;USA;English;101.0;Mark Helfrich;25000000.0;35000629.0
Cradle 2 the Grave;2003.0;USA;English;101.0;Andrzej Bartkowiak;30000000.0;34604054.0
The Hours;2002.0;USA;English;114.0;Stephen Daldry;25000000.0;41597830.0
She's the Man;2006.0;USA;English;105.0;Andy Fickman;20000000.0;33687630.0
Mr. Bean's Holiday;2007.0;UK;English;90.0;Steve Bendelack;25000000.0;32553210.0
Anacondas: The Hunt for the Blood Orchid;2004.0;USA;English;97.0;Dwight H. Little;25000000.0;31526393.0
Blood Ties;2013.0;France;English;144.0;Guillaume Canet;25500000.0;41229.0
August Rush;2007.0;USA;English;114.0;Kirsten Sheridan;30000000.0;31655091.0
Elizabeth;1998.0;UK;English;124.0;Shekhar Kapur;25000000.0;30012990.0
Bride of Chucky;1998.0;Canada;English;89.0;Ronny Yu;25000000.0;32368960.0
Tora! Tora! Tora!;1970.0;Japan;English;160.0;Richard Fleischer;25000000.0;14500000.0
Spice World;1997.0;UK;English;93.0;Bob Spiers;25000000.0;29247405.0
The Sitter;2011.0;USA;English;87.0;David Gordon Green;;30538669.0
Dance Flick;2009.0;USA;English;88.0;Damien Dante Wayans;25000000.0;25615792.0
The Shawshank Redemption;1994.0;USA;English;142.0;Frank Darabont;25000000.0;28341469.0
Crocodile Dundee in Los Angeles;2001.0;Australia;English;92.0;Simon Wincer;21150000.0;25590119.0
Kingpin;1996.0;USA;English;117.0;Bobby Farrelly;27000000.0;24944213.0
The Gambler;2014.0;USA;English;111.0;Rupert Wyatt;25000000.0;33631221.0
August: Osage County;2013.0;USA;English;121.0;John Wells;25000000.0;37738400.0
Ice Princess;2005.0;USA;English;98.0;Tim Fywell;;24381334.0
A Lot Like Love;2005.0;USA;English;107.0;Nigel Cole;30000000.0;21835784.0
Eddie the Eagle;2016.0;UK;English;106.0;Dexter Fletcher;23000000.0;15785632.0
He Got Game;1998.0;USA;English;136.0;Spike Lee;25000000.0;21554585.0
