movie_title;actor_name;actor_fb_likes
Chocolate: Deep Dark Secrets;Emraan Hashmi;724.0
The House of the Devil;Lena Dunham;969.0
The Perfect Host;David Hyde Pierce;443.0
Safe Men;Harvey Fierstein;499.0
Speedway Junky;Patrick Renna;590.0
The Last Big Thing;Yul Vazquez;96.0
The Specials;Judy Greer;2000.0
16 to Life;Will Rothhaar;386.0
Alone with Her;Jordana Spiro;262.0
Creative Control;Nora Zehetner;446.0
Special;Michael Rapaport;975.0
Sparkler;Frances Bay;491.0
The Helix... Loaded;Scott Levy;639.0
In Her Line of Fire;David Keith;563.0
The Jimmy Show;Lynn Cohen;474.0
Heli;Kenny Johnston;327.0
Karachi se Lahore;Rasheed Naz;7.0
Loving Annabelle;Ilene Graff;442.0
Hits;Jason Ritter;782.0
Jimmy and Judy;Nicole Randall Johnson;363.0
Frat Party;Randy Wayne;984.0
The Party's Over;Oliver Reed;694.0
Proud;Aidan Quinn;767.0
The Poker House;Jennifer Lawrence;34000.0
Childless;Joe Mantegna;1000.0
ZMD: Zombies of Mass Destruction;Russell Hodgkinson;199.0
Snow White: A Deadly Summer;Maureen McCormick;458.0
Hidden Away;Álex Angulo;90.0
My Last Day Without You;Nicole Beharie;898.0
Steppin: The Movie;Wesley Jonathan;592.0
Doc Holliday's Revenge;William McNamara;10000.0
Black Rock;Katie Aselton;224.0
Truth or Die;David Oakes;335.0
The Pet;Magi Avila;92.0
Bang Bang Baby;Boyd Banks;57.0
Fear Clinic;Angelina Armani;677.0
Zombie Hunter;Jason K. Wixom;214.0
A Fine Step;Justin Baldoni;657.0
Trance;Rosario Dawson;3000.0
Charly;Cliff Robertson;754.0
Banshee Chapter;Monique Candelaria;696.0
Jesse;Eric Lloyd;775.0
Ask Me Anything;Kimberly Williams-Paisley;529.0
And Then Came Love;Vanessa Williams;1000.0
Food Chains;Alma Martinez;56.0
On the Waterfront;Marlon Brando;10000.0
L!fe Happens;Justin Kirk;945.0
4 Months, 3 Weeks and 2 Days;Anamaria Marinca;131.0
The Horror Network Vol. 1;Javier Botet;1000.0
Hard Candy;Odessa Rae;109.0
The Quiet;Katy Mixon;982.0
Circumstance;Sarah Kazemy;144.0
Fruitvale Station;Ahna O'Reilly;282.0
The Brass Teapot;Jack McBrayer;975.0
Bambi;Sam Edwards;16.0
The Hammer;John Enos III;465.0
Snitch;Dwayne Johnson;12000.0
Latter Days;Joseph Gordon-Levitt;23000.0
Elza;Stana Roumillac;0.0
1982;Bokeem Woodbine;904.0
For a Good Time, Call...;James Wolk;938.0
Celeste & Jesse Forever;Ari Graynor;904.0
Time Changer;Gavin MacLeod;284.0
London to Brighton;Lorraine Stanley;418.0
American Hero;Eddie Griffin;489.0
Windsor Drive;Tommy O'Reilly;1000.0
A Separation;Shahab Hosseini;786.0
Crying with Laughter;Jo Hartley;49.0
Welcome to the Dollhouse;Heather Matarazzo;529.0
Ruby in Paradise;Allison Dean;159.0
Raising Victor Vargas;Victor Rasuk;302.0
Pandora's Box;Louise Brooks;426.0
Harrison Montgomery;Martin Landau;940.0
Live-In Maid;Norma Aleandro;24.0
Deterrence;Kevin Pollak;574.0
The Mudge Boy;Zachary Knighton;262.0
The Young Unknowns;Leslie Bibb;1000.0
Not Cool;Shane Dawson;247.0
Dead Snow;Bjørn Sundquist;35.0
Saints and Soldiers;Corbin Allred;214.0
Vessel;Taylor Pigeon;134.0
American Graffiti;Harrison Ford;11000.0
Iraq for Sale: The War Profiteers;Scott Helvenston;25.0
Aqua Teen Hunger Force Colon Movie Film for Theaters;Tina Fey;2000.0
Safety Not Guaranteed;Mary Lynn Rajskub;934.0
Kevin Hart: Laugh at My Pain;Isaac C. Singleton Jr.;312.0
Kill List;MyAnna Buring;513.0
The Innkeepers;Lena Dunham;969.0
The Unborn;Gary Oldman;10000.0
The Conformist;Jean-Louis Trintignant;319.0
Interview with the Assassin;Raymond J. Barry;108.0
Donkey Punch;Julian Morris;1000.0
All the Boys Love Mandy Lane;Luke Grimes;935.0
Bled;Dichen Lachman;717.0
High Noon;Gary Cooper;998.0
Hoop Dreams;William Gates;7.0
Rize;Kevin Scott Richardson;262.0
Destiny;Peter Dinklage;22000.0
L.I.E.;Adam LeFevre;80.0
The Sisterhood of Night;Laura Fraser;601.0
B-Girl;Aimee Garcia;618.0
King Kong;Naomi Watts;6000.0
House of Wax;Robert Ri'chard;730.0
Half Nelson;Ryan Gosling;33000.0
Naturally Native;Irene Bedard;752.0
Hav Plenty;Hill Harper;465.0
Adulterers;Mehcad Brooks;696.0
Escape from Tomorrow;Trey Loney;977.0
Starsuckers;Richard Curtis;628.0
The Hadza: Last of the First;Alfre Woodard;1000.0
After;Sandra Ellis Lafferty;523.0
Treachery;Matthew Ziff;260000.0
Walter;Leven Rambin;956.0
Top Hat;Ginger Rogers;610.0
The Blair Witch Project;Heather Donahue;170.0
Woodstock;Joe Cocker;262.0
The Kentucky Fried Movie;David Zucker;119.0
Mercy Streets;Stacy Keach;602.0
Arnolds Park;Kendyl Joi;23.0
Broken Vessels;William Smith;919.0
Water & Power;Nicholas Gonzalez;601.0
They Will Have to Kill Us First;Aliou Touré;0.0
Crop Circles: Quest for Truth;Karen Alexander;0.0
Light from the Darkroom;Russell Wong;595.0
Irreplaceable;François Cluzet;541.0
The Maid's Room;Paula Garcés;587.0
A Hard Day's Night;Paul McCartney;785.0
The Harvest/La Cosecha;;
Love Letters;Jamie Lee Curtis;2000.0
Julija in alfa Romeo;Dario Nozic Serini;0.0
Fireproof;Kirk Cameron;848.0
Faith Connections;Bhole Baba;0.0
Benji;Frances Bavier;407.0
Open Water;Blanchard Ryan;48.0
High Road;Joe Lo Truglio;833.0
Kingdom of the Spiders;Woody Strode;423.0
Mad Hot Ballroom;Heather Berman;0.0
The Station Agent;Peter Dinklage;22000.0
To Save a Life;Randy Wayne;984.0
Wordplay;Ken Burns;196.0
Beyond the Mat;Terry Funk;54.0
The Singles Ward;Kirby Heyborne;69.0
Osama;Marina Golbahari;30.0
Sholem Aleichem: Laughing in the Darkness;Rachel Dratch;399.0
Groove;Rachel True;328.0
The R.M.;Kirby Heyborne;69.0
Twin Falls Idaho;Sasha Alexander;980.0
Mean Creek;Rory Culkin;710.0
Hurricane Streets;Edie Falco;659.0
Never Again;Peter Dinklage;22000.0
Civil Brand;Monica Calhoun;597.0
Lonesome Jim;Kevin Corrigan;778.0
Drinking Buddies;Olivia Wilde;10000.0
Deceptive Practice: The Mysteries and Mentors of Ricky Jay;David Mamet;342.0
Seven Samurai;Takashi Shimura;304.0
The Other Dream Team;Tommy Sheppard;14.0
Johnny Suede;Brad Pitt;11000.0
Finishing the Game: The Search for a New Bruce Lee;Monique Gabriela Curnen;239.0
Rubber;Haley Ramm;353.0
Home;Jim Parsons;17000.0
Kiss the Bride;Tori Spelling;396.0
The Slaughter Rule;Ryan Gosling;33000.0
Monsters;Scoot McNairy;660.0
The Californians;Keith Carradine;584.0
The Living Wake;Jim Gaffigan;472.0
Detention of the Dead;Justin Chon;552.0
Crazy Stone;Bo Huang;4.0
Scott Walker: 30 Century Man;Brian Eno;30.0
Everything Put Together;Radha Mitchell;991.0
Good Kill;Bruce Greenwood;991.0
Insomnia Manica;Daston Kalili;2.0
The Outrageous Sophie Tucker;Carol Channing;387.0
Now Is Good;Jeremy Irvine;25000.0
Girls Gone Dead;Vincent Chimato;685.0
America Is Still the Place;Emma Caulfield;970.0
Subconscious;Mike Beckingham;358.0
Crossroads;Britney Spears;1000.0
Enter Nowhere;Shaun Sipos;322.0
The King of Najayo;Manny Perez;159.0
Fight to the Finish;Jennifer Hale;918.0
Alleluia! The Devil's Carnival;Paul Sorvino;636.0
The Sound and the Shadow;Mary Kate Wiles;84.0
Rodeo Girl;Carrie Bradstreet;466.0
Born to Fly: Elizabeth Streb vs. Gravity;Elizabeth Streb;0.0
The Little Ponderosa Zoo;Mike Stanley;385.0
Oz the Great and Powerful;Tim Holmes;44000.0
The Toxic Avenger;Patrick Kilpatrick;488.0
Straight Out of Brooklyn;Lawrence Gilliard Jr.;353.0
Bloody Sunday;James Nesbitt;773.0
Diamond Ruff;Luis Sanchez;472.0
Conversations with Other Women;Olivia Wilde;10000.0
Poultrygeist: Night of the Chicken Dead;John Karyus;907.0
Mutual Friends;Jennifer Lafleur;873.0
42nd Street;Ginger Rogers;610.0
Rise of the Entrepreneur: The Search for a Better Way;Bob Proctor;8.0
Metropolitan;Chris Eigeman;88.0
As It Is in Heaven;Michael Nyqvist;690.0
Roadside;Jack E. Curenton;847.0
Napoleon Dynamite;Jon Heder;970.0
Blue Ruin;Devin Ratray;1000.0
Paranormal Activity;Micah Sloat;189.0
Dogtown and Z-Boys;Tony Alva;22.0
Monty Python and the Holy Grail;Eric Idle;795.0
Quinceañera;Emily Rios;231.0
Gory Gory Hallelujah;Tony Doupe;361.0
Heroes;Sendhil Ramamurthy;1000.0
Tarnation;Greg Ayres;58.0
I Want Your Money;Bill Farmer;93.0
Love in the Time of Monsters;Kane Hodder;935.0
The Beyond;Catriona MacColl;48.0
Home Movies;Brendon Small;59.0
What Happens in Vegas;Treat Williams;642.0
The Dark Hours;Dov Tiefenbach;108.0
My Beautiful Laundrette;Saeed Jaffrey;114.0
Fabled;R. Brandon Johnson;169.0
Show Me;Katharine Isabelle;918.0
Cries & Whispers;Liv Ullmann;440.0
Intolerance: Love's Struggle Throughout the Ages;Lillian Gish;436.0
Trekkies;Walter Koenig;643.0
The Broadway Melody;Anita Page;77.0
The Evil Dead;Ted Raimi;634.0
Maniac;America Olivo;470.0
Censored Voices;Amos Oz;3.0
Murderball;Mark Zupan;15.0
American Ninja 2: The Confrontation;Michael Dudikoff;615.0
51 Birch Street;Carol Block;0.0
Revolution;Billy Burke;2000.0
Rotor DR1;Tom E. Nicholson;196.0
Halloween;Jamie Lee Curtis;2000.0
12 Angry Men;Jack Warden;359.0
My Dog Tulip;Isabella Rossellini;812.0
It Happened One Night;Claudette Colbert;380.0
Dogtooth;Angeliki Papoulia;47.0
Tupac: Resurrection;James Cagney;786.0
Tumbleweeds;Kimberly J. Brown;409.0
The Prophecy;Viggo Mortensen;10000.0
When the Cat's Away;Simon Abkarian;75.0
Pieces of April;Oliver Platt;1000.0
The Big Swap;Kevin Howarth;19.0
Old Joy;Daniel London;52.0
Wendy and Lucy;John Robinson;375.0
3 Backyards;Embeth Davidtz;795.0
Pierrot le Fou;Jean-Paul Belmondo;710.0
Sisters in Law;Vera Ngassa;2.0
Ayurveda: Art of Being;;
Nothing But a Man;Yaphet Kotto;581.0
First Love, Last Rites;Robert John Burke;318.0
Fighting Tommy Riley;Don Wallace;54.0
Royal Kill;Lalaine;502.0
Across the Universe;Jim Sturgess;5000.0
The Looking Glass;Trish Basinger;644.0
Death Race 2000;Sylvester Stallone;13000.0
Locker 13;Tatyana Ali;685.0
Midnight Cabaret;Michael Des Barres;156.0
Anderson's Cross;Taran Killam;500.0
Bizarre;Rumi Missabu;19.0
Graduation Day;Linnea Quigley;431.0
Some Guy Who Kills People;Kevin Corrigan;778.0
Compliance;Dreama Walker;601.0
Chasing Amy;Matt Damon;13000.0
Lovely & Amazing;Aunjanue Ellis;400.0
Death Calls;Hector Echavarria;466.0
Better Luck Tomorrow;Parry Shen;94.0
The Incredibly True Adventure of Two Girls in Love;Nicole Ari Parker;360.0
Chuck & Buck;Lupe Ontiveros;625.0
American Desi;Purva Bedi;250.0
Amidst the Devil's Wings;Keri Maletto;569.0
Cube;David Hewlett;686.0
Love and Other Catastrophes;Radha Mitchell;991.0
I Married a Strange Person!;Charis Michelsen;5.0
November;Amir Talai;308.0
Like Crazy;Jennifer Lawrence;34000.0
Teeth and Blood;Marshal Hilton;471.0
Sugar Town;Ally Sheedy;793.0
The Motel;Samantha Futerman;100.0
The Canyons;Nolan Gerard Funk;924.0
Happy Valley;Shirley Henderson;887.0
On the Outs;Judy Marte;68.0
Shotgun Stories;Michael Abbott Jr.;35.0
Exam;Colin Salmon;766.0
The Sticky Fingers of Time;James Urbaniak;119.0
Sunday School Musical;Dustin Fitzsimons;349.0
Rust;Corbin Bernsen;1000.0
Ink;Eme Ikwuakor;135.0
The Christmas Bunny;Florence Henderson;337.0
Jesus People;Victoria Jackson;338.0
Butterfly;Stacy Keach;602.0
UnDivided;Sam Adams;0.0
The Frozen;Noah Segan;236.0
The Love Letter;Jennifer Jason Leigh;1000.0
Horse Camp;Joshua Ray Bell;288.0
Give Me Shelter;Esai Morales;699.0
The Big Parade;John Gilbert;81.0
Little Big Top;Sid Haig;1000.0
Along the Roadside;Matthew Emerick;431.0
Bronson;Tom Hardy;27000.0
Western Religion;Mark Fantasia;814.0
Burn;Brendan Doogie Milewski;2.0
Urbania;Dan Futterman;254.0
The Stewardesses;Christina Hart;12.0
The Beast from 20,000 Fathoms;Kenneth Tobey;57.0
20,000 Leagues Under the Sea;James Mason;618.0
Mad Max;Hugh Keays-Byrne;728.0
Swingers;Jon Favreau;4000.0
A Fistful of Dollars;Clint Eastwood;16000.0
She Done Him Wrong;Mae West;418.0
Short Cut to Nirvana: Kumbh Mela;The Dalai Lama;66.0
The Grace Card;Michael Joiner;77000.0
Middle of Nowhere;Omari Hardwick;1000.0
3;Devid Striesow;24.0
The Business of Fancydancing;William Joseph Elk III;96.0
Call + Response;Matisyahu;178.0
Side Effects;Channing Tatum;17000.0
Malevolence;R. Brandon Johnson;169.0
Shooting the Warwicks;Marri Savinar;471.0
Super Hybrid;Melanie Papalia;259.0
Baghead;Greta Gerwig;962.0
Solitude;Susan Chambers;138.0
The Case of the Grinning Cat;Marina Vlady;27.0
Ordet;Hanne Aagesen;0.0
Good Dick;Bryce Dallas Howard;3000.0
The Man from Earth;William Katt;505.0
The Trials of Darryl Hunt;Darryl Hunt;2.0
An American Girl Holiday;Mia Farrow;563.0
Yesterday Was a Lie;John Newton;236.0
Theresa Is a Mother;Elaine Bromka;178.0
H.;Paul Hickert;110.0
Archaeology of a Woman;Sally Kirkland;433.0
Children of Heaven;Bahare Seddiqi;36.0
Weekend;Tom Cullen;507.0
She's Gotta Have It;S. Epatha Merkerson;539.0
Butterfly Girl;Abigail Evans;0.0
The World Is Mine;Iulia Ciochina;0.0
Another Earth;Robin Lord Taylor;574.0
The Calling;Topher Grace;2000.0
Sweet Sweetback's Baadasssss Song;John Amos;982.0
Perfect Cowboy;Charla Cochran;270.0
Tadpole;Bebe Neuwirth;376.0
Once;Glen Hansard;200.0
The Woman Chaser;Marilyn Rising;142.0
The Horse Boy;Temple Grandin;58.0
When the Lights Went Out;Alan Brent;498.0
Heroes of Dirt;Joel Moody;52.0
The Texas Chain Saw Massacre;Gunnar Hansen;383.0
A Charlie Brown Christmas;Peter Robbins;39.0
Antarctic Edge: 70° South;Naderev Sano;0.0
Aroused;Lisa Ann;502.0
Top Spin;Ariel Hsing;0.0
Roger & Me;Michael Moore;909.0
Cat People;Ed Begley Jr.;783.0
An American in Hollywood;J.D. Williams;196.0
Sound of My Voice;Christopher Denham;120.0
The Brain That Sings;;
The Blood of My Brother;;
Your Sister's Sister;Mark Duplass;830.0
Romantic Schemer;Diane Sorrentino;17.0
A Dog's Breakfast;Christopher Judge;847.0
A Dog's Breakfast;Christopher Judge;847.0
Night of the Living Dead;Judith O'Dea;125.0
Une Femme Mariée;Philippe Leroy;12.0
The Birth of a Nation;Jason Stuart;990.0
The Work and the Story;Richard Moll;206.0
Facing the Giants;Alex Kendrick;589.0
The Gallows;Pfeifer Brown;220.0
Eraserhead;Hal Landon Jr.;195.0
Over the Hill to the Poorhouse;Stephen Carr;2.0
Hollywood Shuffle;Robert Townsend;467.0
The Mighty;Kieran Culkin;1000.0
Penitentiary;Leon Isaac Kennedy;116.0
The Lost Skeleton of Cadavra;Fay Masterson;126.0
Dude, Where's My Dog?!;Kevin P. Farley;143.0
Cheap Thrills;Brighton Sharbino;3000.0
Indie Game: The Movie;Jonathan Blow;0.0
Closure;Danny Dyer;798.0
Open Secret;Sheldon Leonard;142.0
Echo Dr.;Claire Gordon-Harper;416.0
The Night Visitor;Liv Ullmann;440.0
The Past is a Grotesque Animal;Jon Brion;45.0
The Last House on the Left;Tony Goldwyn;956.0
Peace, Propaganda & the Promised Land;Noam Chomsky;103.0
Pi;Mark Margolis;1000.0
I Love You, Don't Touch Me!;Jack McGee;238.0
20 Dates;Tia Carrere;1000.0
Queen Crab;Michelle Simone Miller;118.0
Super Size Me;Chemeeka Walker;0.0
The FP;Clifton Collins Jr.;968.0
Happy Christmas;Anna Kendrick;10000.0
The Brain That Wouldn't Die;Virginia Leith;24.0
Tiger Orange;Ty Parker;267.0
Supporting Characters;Lena Dunham;969.0
Absentia;Justin Gordon;35.0
The Brothers McMullen;Shari Albert;138.0
The Dirties;Paul Daniel Ayotte;111.0
Gabriela;Marcello Mastroianni;866.0
Tiny Furniture;Lena Dunham;969.0
Hayride;Richard Tyson;743.0
The Naked Ape;Corbin Bernsen;1000.0
Counting;;
The Call of Cthulhu;Dan Novy;19.0
Bending Steel;Chris 'Wonder' Schoeck;0.0
The Signal;Lin Shaye;852.0
The Image Revolution;Taliesin Jaffe;26.0
This Is Martin Bonner;Jan Haley;695.0
A True Story;Katrina Bowden;948.0
George Washington;Paul Schneider;552.0
Smiling Fish & Goat on Fire;Derick Martini;20000.0
Dawn of the Crescent Moon;Barry Corbin;883.0
Raymond Did It;Elissa Dowling;307.0
The Last Waltz;Ringo Starr;725.0
Run, Hide, Die;Julianne Gabert;252.0
The Exploding Girl;Zoe Kazan;962.0
The Legend of God's Gun;Joseph Campanella;32.0
Mutual Appreciation;Andrew Bujalski;26.0
Her Cry: La Llorona Investigation;Nichole Ceballos;5.0
Down Terrace;Michael Smiley;177.0
Clerks;Jason Mewes;898.0
Pink Narcissus;Don Brooks;0.0
Funny Ha Ha;Andrew Bujalski;26.0
In the Company of Men;Stacy Edwards;136.0
Sabotage;Mireille Enos;1000.0
Manito;Franky G;93.0
Rampage;Matt Frewer;986.0
Slacker;Tommy Pallotta;5.0
Dutch Kills;Tjasa Ferme;313.0
Dry Spell;Kristen Seavey;370.0
Flywheel;Shannen Fields;51.0
Exeter;Ashley Tramonte;630.0
The Ridges;Robbie Barnes;720.0
The Puffy Chair;Mark Duplass;830.0
Stories of Our Lives;Paul Ogola;147.0
Breaking Upwards;Zoe Lister-Jones;331.0
All Superheroes Must Die;Sean Whalen;407.0
Pink Flamingos;Divine;462.0
Clean;Maggie Cheung;576.0
The Circle;Fereshteh Sadre Orafaiy;5.0
Tin Can Man;Patrick O'Donnell;10.0
The Cure;Kôji Yakusho;89.0
On the Downlow;Tatiana Suarez-Pico;21.0
"Sanctuary; Quite a Conundrum";Julianna Pitt;785.0
Bang;Peter Greene;789.0
Primer;Shane Carruth;291.0
Cavite;Ian Gamazon;0.0
El Mariachi;Carlos Gallardo;121.0
The Mongol King;Richard Jewell;45.0
Newlyweds;Kerry Bishé;296.0
Signed Sealed Delivered;Eric Mabius;637.0
The Following;Natalie Zea;841.0
A Plague So Pleasant;Eva Boehnke;0.0
Shanghai Calling;Alan Ruck;946.0
My Date with Drew;John August;86.0
Avatar;Joel David Moore;936.0
Pirates of the Caribbean: At World's End;Orlando Bloom;5000.0
Spectre;Rory Kinnear;393.0
The Dark Knight Rises;Christian Bale;23000.0
Star Wars: Episode VII - The Force Awakens;Rob Walker;12.0
John Carter;Samantha Morton;632.0
Spider-Man 3;James Franco;11000.0
Tangled;Donna Murphy;553.0
Avengers: Age of Ultron;Robert Downey Jr.;21000.0
Harry Potter and the Half-Blood Prince;Daniel Radcliffe;11000.0
Batman v Superman: Dawn of Justice;Lauren Cohan;4000.0
Superman Returns;Marlon Brando;10000.0
Quantum of Solace;Mathieu Amalric;412.0
Pirates of the Caribbean: Dead Man's Chest;Orlando Bloom;5000.0
The Lone Ranger;Ruth Wilson;2000.0
Man of Steel;Christopher Meloni;3000.0
The Chronicles of Narnia: Prince Caspian;Pierfrancesco Favino;216.0
The Avengers;Robert Downey Jr.;21000.0
Pirates of the Caribbean: On Stranger Tides;Sam Claflin;11000.0
Men in Black 3;Michael Stuhlbarg;816.0
The Hobbit: The Battle of the Five Armies;Adam Brown;972.0
The Amazing Spider-Man;Andrew Garfield;10000.0
Robin Hood;William Hurt;882.0
The Hobbit: The Desolation of Smaug;Adam Brown;972.0
The Golden Compass;Eva Green;6000.0
King Kong;Thomas Kretschmann;919.0
Titanic;Kate Winslet;14000.0
Captain America: Civil War;Scarlett Johansson;19000.0
Battleship;Alexander Skarsgård;10000.0
Jurassic World;Judy Greer;2000.0
Skyfall;Helen McCrory;563.0
Spider-Man 2;James Franco;11000.0
Iron Man 3;Jon Favreau;4000.0
Alice in Wonderland;Alan Rickman;25000.0
X-Men: The Last Stand;Kelsey Grammer;808.0
Monsters University;Tyler Labine;779.0
Transformers: Revenge of the Fallen;Kevin Dunn;581.0
Transformers: Age of Extinction;Sophia Myles;956.0
Oz the Great and Powerful;Mila Kunis;15000.0
The Amazing Spider-Man 2;Andrew Garfield;10000.0
TRON: Legacy;Olivia Wilde;10000.0
Cars 2;Thomas Kretschmann;919.0
Green Lantern;Temuera Morrison;368.0
Toy Story 3;John Ratzenberger;1000.0
Terminator Salvation;Bryce Dallas Howard;3000.0
Furious 7;Paul Walker;23000.0
World War Z;Brad Pitt;11000.0
X-Men: Days of Future Past;Peter Dinklage;22000.0
Star Trek Into Darkness;Bruce Greenwood;981.0
Jack the Giant Slayer;Ewen Bremner;557.0
The Great Gatsby;Elizabeth Debicki;509.0
Prince of Persia: The Sands of Time;Richard Coyle;567.0
Pacific Rim;Clifton Collins Jr.;968.0
Transformers: Dark of the Moon;Lester Speight;829.0
Indiana Jones and the Kingdom of the Crystal Skull;Ray Winstone;1000.0
The Good Dinosaur;Jack McGraw;150.0
Brave;John Ratzenberger;1000.0
Star Trek Beyond;Melissa Roxburgh;119.0
WALL·E;Fred Willard;729.0
Rush Hour 3;Dana Ivey;268.0
2012;Liam James;468.0
A Christmas Carol;Colin Firth;14000.0
Jupiter Ascending;Mila Kunis;15000.0
The Legend of Tarzan;Alexander Skarsgård;10000.0
The Chronicles of Narnia: The Lion, the Witch and the Wardrobe;Kiran Shah;190.0
X-Men: Apocalypse;Michael Fassbender;13000.0
The Dark Knight;Heath Ledger;13000.0
Up;Delroy Lindo;848.0
Monsters vs. Aliens;Rainn Wilson;973.0
Iron Man;Jeff Bridges;12000.0
Hugo;Christopher Lee;16000.0
Wild Wild West;Salma Hayek;4000.0
The Mummy: Tomb of the Dragon Emperor;Brendan Fraser;3000.0
Suicide Squad;Robin Atkin Downes;336.0
Evan Almighty;Morgan Freeman;11000.0
Edge of Tomorrow;Lara Pulver;854.0
Waterworld;Rick Aviles;60.0
G.I. Joe: The Rise of Cobra;Dennis Quaid;2000.0
Inside Out;Mindy Kaling;767.0
The Jungle Book;Bill Murray;13000.0
Iron Man 2;Scarlett Johansson;19000.0
Snow White and the Huntsman;Kristen Stewart;17000.0
Maleficent;Sharlto Copley;2000.0
Dawn of the Planet of the Apes;Judy Greer;2000.0
The Lovers;Alice Englert;525.0
47 Ronin;Cary-Hiroyuki Tagawa;1000.0
Captain America: The Winter Soldier;Chris Evans;11000.0
Shrek Forever After;Kathy Griffin;225.0
Tomorrowland;Chris Bauer;638.0
Big Hero 6;Daniel Henney;719.0
Wreck-It Ralph;Sarah Silverman;931.0
The Polar Express;Eddie Deezen;726.0
Independence Day: Resurgence;Sela Ward;812.0
How to Train Your Dragon;America Ferrera;953.0
Terminator 3: Rise of the Machines;M.C. Gainey;284.0
Guardians of the Galaxy;Vin Diesel;14000.0
Interstellar;Anne Hathaway;11000.0
Inception;Tom Hardy;27000.0
Godzilla Resurgence;Shin'ya Tsukamoto;106.0
The Hobbit: An Unexpected Journey;Adam Brown;972.0
The Fast and the Furious;Vin Diesel;14000.0
The Curious Case of Benjamin Button;Jason Flemyng;1000.0
X-Men: First Class;Michael Fassbender;13000.0
The Hunger Games: Mockingjay - Part 2;Philip Seymour Hoffman;22000.0
The Sorcerer's Apprentice;Omar Benson Miller;418.0
Poseidon;Mike Vogel;2000.0
Alice Through the Looking Glass;Alan Rickman;25000.0
